,channelId,videoId,textDisplay,Prediction
393,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I have this problem that one week my shorts have 50K views combined and the other week same amount of shorts and 0 reach I do not know why but its really discouraging, 
394,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Great tips man, thank you so much for your guidance 🙂 Been working really well for me", 
395,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Did you actually call Cricket a shit sport at <a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=147"">2:27</a>...?<br>I just made it 432 dislikes.", 
396,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,make a video abput saying hi.<br>GET MILLIONS OF VIEWS BECAUSE PEOPLE EVER STOP SCROLLING ON SHORTS, 
397,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I need to study more!, 
398,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"It was a very useful video.<br><br>First of all, it had a high information density, for which I am particularly grateful. It packed as much information as possible into a given amount of time. Thanks! 👌<br><br>Secondly, it fundamentally clarified the interpretation of YouTube long and YouTube short. At least, what I gathered from it is that both of them have their own place, and if I use them correctly, I can utilize both of them for my goals.🤔😊<br><br>Thank you, I&#39;m grateful that you shared your experiences and gave us a glimpse behind the scenes.🙏😎", 
399,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"get to the point bro, its been 5 min already and you are only speaking basic stuff!! I love you", 
400,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Truth in dialogue is followed by actions of perspective., 
401,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I work ten times less than you and make ten times more than you 😂😂😂😂😂😂😂 that lone destroyed Seth, 
402,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Yall cody cry babies got what y&#39;all wanted ruin a dream match now I&#39;m done with wwe, 
403,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,HIS HEAD IS SO MUCH BIGGER FRON THE JUICE.., 
404,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The fact that Triple H planned all this just to see that Cody’s fans will get mad just goes to show that a huge fans of marks still ever exists., 
405,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The bottom of Egyptian rule of lost of godsest empress, 
406,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,He number 4, 
407,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Make yal match fake real all, 
408,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Eng brown chiefs and Jamaican brown and Mexican brown, 
409,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,That&#39;s my race code and they skin color and they pus split across pierce gold balls, 
410,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Rey touch down we a tell all my girls English brown kartha perfect pilly she tan white brown white hair all my created even brown yuri low pink white hair lining she look the same<br>The pyramid of the Egyptians and fu with three hs the oils best of two wats yours change yo Mexican brown hair mines grow up and a wear wigs, 
411,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,This is such a B&#39;s of a show. After the show they were hugging and walking together lol.  It&#39;s all a show and roman reigns still the WWE CHAMPION.  (WRESTLE MANIA XL), 
412,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Yo only if I was there I&#39;d be the happiest person bc I&#39;m in my City as this goes on, 
413,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I love that there are two kinds of people 😂 those in attendance chanting “this is awesome” and the people crying in the comments of a YouTube video😂, 
414,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,What makes me think Cody and Rock are working together is because of this segment right here and what took place at the press conference, 
415,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The rock  realy but wait I have spoiler alert watch you&#39;ll go wtf. Rumor has it ..the rock sucks all around but wrestlers were safe in the ring with the rock even though he&#39;s not that good, 
416,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,rocks theme sounds like a 90s corn film while shooting a scene by pamela anderson, 
417,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,How is this push still going on?? He has been the same fake confident dork since he was fumbling his lines. <br><br>This isn’t good., 
418,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,roman reigns is the best forever, 
419,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,A lot of yall cody fans are wearing your girls clothes thinking you&#39;re the &quot;GUY&quot; lol, 
420,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Gak jadi beli mobil, 
421,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Lamborghini Aventador Ferrari, 
422,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Baru jadi Akon akonan bayinya di lempar lagi tuh kan gue yang cacat nih, 
423,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Dari pada di kutuk semuanyah sama pemain smack down, 
424,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Emangnyah kelahiran itu di jahit semuanyah yah kan apa yang Kita makan kan jadi sari pati bayi tabung AZIZ ANWAR, 
425,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Aduh mamah jangan di sogok Silverqueen melulu nanti ada yang cemburu buta, 
426,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Aduh mamah jangan di sogok Silverqueen terus nanti ada yang cemburu, 
427,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Gimana mau jadi polisi full tenk kok batu batako yah kok gue masukin ke tas hijau kok, 
428,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Gue juga pusing nih kalau mau pinter makan otak apaan lagi nih, 
429,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Enakan pake Silverqueen ciuman pertama, 
430,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Pokoknya jangan ada yang nyumpahin orang meninggal, 
431,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Yah jadi tahi arjudan gue deh, 
432,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Orang cuman 1 bungkus kok, 
433,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Makasih yah Silverqueen nyah yah semuanyah semuanyah, 
434,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Malah ada jigongnyah lagih tuh gigi ntar gue kan takut tetanusan, 
435,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Coba badan Luh gede timang timang gajah, 
436,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Kalau sudah dewasa dewasa ajah gak usah di timang timang balik emangnyah bocil, 
437,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Norak ke China di dinginin doang mirip di Padang kok apalagi di Jawa lagi tuh mandi es batu juga udah kok, 
438,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Paling paling cuman bakpao daging ayam doang kok isinya cuman gituan doang ayam di kecapin di dalem yah irisan daging ayam, 
439,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,❤ apalagi ada bakpao isi daging ayam lagi tuh, 
440,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Roti nahnas kejhu mochka choklat stroberi, 
441,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Woi di Los angeles ada apaan sih tetep ajah ada kuli bangunan di manah manah sama tukang rongsokan yang penting nggak gagap deh ada roti nanas keju moca coklat stoberi, 
442,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,What do you call a chinese dwayne johnson ....the &quot;wok&quot; 😅, 
443,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Rock doesnt look well, 
444,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Nih Luh Amerika Serikat tin nih belajarlah sampai puas, 
445,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Gulai biawaknyah kurang higienis kurang enak banget, 
446,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Makasih yah semuanyah yah ah biawaknyah kurang enak, 
447,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Nggak di Jawa di Padang gue gak pelit pelit tuh, 
448,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Hidup itu indah nyah berbagi yah seluruh umat nabi Muhammad, 
449,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Hai para pertarung lagi ngapain, 
450,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Hai Jhon Cena lagi ngapain, 
451,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,In the 4 team jimmy is the chilled type, 
452,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,WWE universe doesn’t deserve the Rock he’s way better than how he was treated. He shouldn’t ever come back to people who want Stardust over him 🤦🏽‍♂️, 
453,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Blaa..blaaa....blaaa..., 
454,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,😂😂, 
455,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I predicts that Roman is going to tell Rock to acknowledge him as the tribal chief. Rock refuses and think Cody was right that he is a high chief. Roman demands he gets on his knee and acknowledge him now. Rock then confront Roman and that will set head of the table match., 
456,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,They should have dropped this as The Rock was coming to claim &quot;the head of the table&quot;...But WWE didn&#39;t make this as a head of the table issue. If it was done correctly then Cody fans probably wouldn&#39;t have minded as Cody could have won the other title then win the Universal and hold both belts for a while... Hence it would have made it all worthwhile., 
457,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I live about 10-15 minutes away from where this took place and …I still feel something type of about missing this moment in time 🥹, 
458,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,What&#39;s up with the overbearing of ads???, 
459,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,This is one of the greatest storylines created. The ‘counsel’ part. The facial reactions by Cody. The mind games played by the Bloodline. <br><br>Cody staying in the ring to have an interaction with The Rock. Well planned and well played., 
460,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,You gotta know the Rock wouldn&#39;t have come back if he was still a boxoffice draw in Hollywood., 
461,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Wat did Da Rock whisper n Cody&#39;s Ear💜, 
462,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"To think they still have this up BUT none of this ever happened lol. Cody picked Roman for this year, Rock joined Roman, and instead of people wanting Rock vs Roman they boo", 
463,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,☝🏿☝🏻☝🏿☝🏻☝🏻☝🏿☝🏻☝🏿☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻, 
464,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,this is my first time seeing him walk to walk to the ring with this theme and I got to say the aura is crazy, 
465,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,We want cody, 
466,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Cody crybabies 🤣🤣🤣☝🏽, 
467,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Hard to believe this was just seven days ago and so much happened since lol., 
468,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Full segment, then cuts off at the good bit... Thumbs down 👎👎", 
469,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"No fan interaction, more serious tone....heel turn started right here lol", 
470,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I predicted this years ago! Rock will be the one to take the belt!<br>Maybe or maybe not, 
471,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Roman really carried to company this long. I wasn’t a fan at first. I’m barely still him be be been killin it, 
472,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,We want Cody, 
473,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The end of the match is Very Predictable Indeed.☠️💀 If ROMAN WINS WITH SHINENIGANS AGAIN.. I WILL NOT WATCH WRESTLING ANYMORE.. IT&#39;S JUST THIS IS NOT WWE ANYMORE THIS IS SELFISHNESS OF ROMAN KEEPING THE TITLE... LET THE OTHER GUYS AT THE BACKSTAGE SHINES.., 
474,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Rein&#39;s has only been champion this long because he hardly wrestles and defends his championship, 
475,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,If the Rock wants to face someone then he gets what he wants and it should be that way, 
476,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,🗑️, 
477,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Thanks, 
478,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Cody and all his bandwagon fans are 🗑️, 
479,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Roman Needs 4 Minutes tonthe Ring. Wrestlemania is over before he is even Close to the Ring., 
480,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,rock power, 
481,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,people of earth remember its just a show nothing personal🤪, 
482,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"How embarrassing it must be for the Rock to hype this match even planting the seed on ESPN only for fans to reject it.  It won’t ever get off the ground again.<br><br>I think they should wrestle and Rock is right about fans being babies. but this match was not set up right.  <br><br>Reigns should call the Rock out.  Say he is the best in his family, even better than Rock who is all hype.  He sucks at acting and hasn’t done anything good since the Mummy.  <br><br>Just keep taunting him until he comes back reluctantly, but Rock instead forced WWE’s hands which fans don’t like.  Now he lost the fans who think Punk was right.  Ironically Punk is now doing this to current WWE stars if he didn’t get injured.", 
483,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"There&#39;s still been no explanation as to why Cody gave up his spot to the Rock and then took it back one week later at the Vegas press conference. Yes fans rioted, but storyline wise, it still doesn&#39;t make sense", 
484,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Well,after the WM XL conference,definitely this episode of smack down,it’s officially “NOT CANNON”.", 
485,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,please bring back his hollywood theme, 
486,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Cody crybabies giving the 👎, 
487,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"116.000 likes vs 673,000 dislikes.<br><br>The Rock / Cody Vegas press conference is in the other direction. :)", 
488,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Cody: I’m coming for you Roman Reigns but not at WrestleMania <br><br>6 days later<br><br>Cody: I choose you Roman at WrestleMania, 
489,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,So many ads on this video, 
490,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,We did it guys. Cody is definitely finishing his story at WM40., 
491,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Bet all you dorks didn’t see that this was a set up 😂, 
492,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,road to 1 million dislikes! lets go!, 
493,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Please goldberg prime back, 
494,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Came back to check on the Cody Cry babies 😂😂😂, 
495,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The amount of ads in this vid even if you tried to skip on is soul destroying..., 
496,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Wtf is this Walmart wesker?, 
497,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,This is so bad how do people watch this 😂, 
498,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,WhenThr Rock loooooooose WWE is Game over^^ <b>I QUIT</b> !!!!!!!!!!!!!!!!!!!, 
499,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"We did it, guys 💯💯", 
500,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,💗💐, 
501,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,My  favorite  music, 
502,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,A scene in story, 
503,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,😢😢😢😢😢, 
504,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,The next Taylor Swift😶, 
505,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Why is this become our together song when the broken heart one  said already moved on but actually not?, 
506,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,2024 anyone?, 
507,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,., 
508,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,❤, 
509,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Ppl who&#39;s waching 2024<br>👇, 
510,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I love this song 🥹🥹🥹🩷, 
511,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Okay so im just finding out Conan Gray and him and Olivia Rodrigo are so alike they need to do a duo i think it would be magical ❤🙏🏽, 
512,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,This song is my life in this song, 
513,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Do you tell her she&#39;s the most prettiest girl you&#39;ve ever seen???, 
514,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,You can do it see 😢😢😢 a hot girl better😢😢😢😢😢😢😢😢😢, 
515,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,She is happy☺️<br>Me too☺️, 
516,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I remember listening to this while painting ❤, 
517,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Is anyone listening in 2024? 😭💘, 
518,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,My brain rn be like:<br>👁️👄👁️AHAH OLIVIAAA, 
519,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"I hope you&#39;re happy, but don&#39;t be happier !!", 
520,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"This song really have meaning, remind me of aomeone in my past. And make me sad again and again", 
521,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,❤, 
522,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"I will always be waiting , i know i messed it up the first time but i was scared but know u never left my heart and never will ..... (you won&#39;t probably even see this , sad thing is this comment is probably the closest you would know how much i love you😅)", 
523,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,And i think this video designer felt the same as her, 
524,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,And i think this video designer felt the same as her, 
525,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I can&#39;t fathom what she felt while singing this song she was so happy and sad at the same time.i feel like I&#39;m...selfish, 
526,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I selfish i know:/, 
527,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,How old are you????, 
528,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,lloro, 
529,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,amassou cria, 
530,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Jangan menjadi nada dering untuk dia yang mode hening!, 
531,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,This song s not for sigma, 
532,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,What the heck she fr thought she was a swifty but girrrl you are seriously NOT a swifty, 
533,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,This song makes me cry 😭😔 i love you olivia ❤❤❤, 
534,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Nice on ban, 
535,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I was sad at first but after hearing this song I calmed down, 
536,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Мощно!, 
537,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I can fix her, 
538,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I hate this song, 
539,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I hatr this song, 
540,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Ima dude. Why do I like this song 😭, 
541,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Love song ❤ favorit song ❤, 
542,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"Хоч і банальна тема пісні, але текст красивий👍", 
543,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"<a href=""https://www.youtube.com/watch?v=ZQFmRXgeR-s&amp;t=88"">1:28</a>", 
544,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"<a href=""https://www.youtube.com/watch?v=ZQFmRXgeR-s&amp;t=87"">1:27</a>", 
545,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,anyone 2025?, 
546,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,She isn’t a teen, 
547,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Anyone 2024 ?, 
548,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"2024,2,1", 
549,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I am here after I read forget me not book 🙂🤍, 
550,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"I hope you&#39;re happy, so come back to me✨❤️", 
551,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Woohhhhhh that’s the true fellings of so many’s heart like mine 😊😊, 
552,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,You are everything, 
553,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Is there a official video?, 
554,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"this is my favourite song , I listen to this on repeat every single day ❤❤❤❤❤❤❤", 
555,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,31/1/24 anyone?, 
556,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,i hope you guys could make it, 
557,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,😭, 
558,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Mujhe pta h nem sunti hogi☺️, 
559,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I left this comment here just that when ever someone likes it i will get a notification and i can come back to listen again and again, 
560,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,i loveeeeeeee your song so much 😊❤ i like and sud you coz i love you song ❤❤, 
561,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Who else loves Oliva, 
562,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Such a beautiful song, 
563,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,&quot;I hope ur happy but don&#39;t be happier.&quot; Extremely relatable❤, 
564,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,🥰, 
565,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Girl my name is Olivia with an O., 
566,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,i just now found out about this son in 1/24, 
567,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"just imagining if my ex thinks the same, though it&#39;s going to be a year after our breakup, I found a better guy, and yesss I am happier than I was with you, but I still miss you sometimes", 
568,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Amo ❤️, 
569,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,ฉันชอบเพลงนี้มาก สื่อความหมายออกมาได้ดีและยอดเยี่ยม เพราะมาก ชื่นชม, 
570,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Olivia is the best singer ever, 
571,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,This song gives heather vibes 😭❤️, 
572,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,2024 anyone 😪🤚 <br>👇🏻, 
573,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,😎, 
574,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Who has the same story like this song😐<br>👇👇👇, 
575,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,bro this song is literally my life rn. my bf broke up w/ me the day after new years and hes already moved on. i know that bc we have the same friends ofc. i thought i didnt care but now hes moved on im realizing how much it really hurts. how do u move on after 2 weeks. was it even real love if he moved on that quick., 
576,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,This came up when my grandsons dad died and It went to his dad&#39;s phone and No one was using it, 
577,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Who is hurt you oliv?, 
578,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,😭🤍, 
579,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Precioso todo ❤, 
580,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Iloveyou, 
581,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Anyone in 2024?, 
582,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"heh, it&#39;s funny. she broke up with me a month ago and I just discovered this song... still stings lol", 
583,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,oh huh, 
584,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,You  are  the besttttttttt🎉🎉🎉🎉, 
585,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,❤❤❤, 
586,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Someone 2024 ??, 
587,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"I dont rly know why im crying i dont have bf , ex or crush tho😐", 
